,bodyId_pre,bodyId_post,roi,weight,type_pre,instance_pre,type_post,instance_post
0,21065,10005,AOTU(R),128,LC10a,LC10a_R,AOTU019,AOTU019_R
1,21065,10031,AOTU(R),70,LC10a,LC10a_R,AOTU041,AOTU041_R
2,21065,10148,AOTU(R),2,LC10a,LC10a_R,AOTU041,AOTU041_L
3,21065,10212,AOTU(R),4,LC10a,LC10a_R,AOTU042,AOTU042_L
4,21065,10406,AOTU(R),1,LC10a,LC10a_R,AOTU012,AOTU012_R
5,21065,10502,AOTU(R),1,LC10a,LC10a_R,AOTU041,AOTU041_L
6,21065,10526,AOTU(R),1,LC10a,LC10a_R,AOTU035,AOTU035_L
7,21065,10774,AOTU(R),4,LC10a,LC10a_R,AOTU100m,AOTU100m_R
8,21065,10850,AOTU(R),41,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
9,21065,10875,AOTU(R),4,LC10a,LC10a_R,AOTU042,AOTU042_L
10,21065,11196,AOTU(R),2,LC10a,LC10a_R,AOTU103m,AOTU103m_R
11,21065,11787,AOTU(R),1,LC10a,LC10a_R,AOTU033,AOTU033_R
12,21065,12051,AOTU(R),13,LC10a,LC10a_R,AOTU101m,AOTU101m_R
13,21065,12084,AOTU(R),74,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
14,21065,12792,AOTU(R),43,LC10a,LC10a_R,AOTU023,AOTU023_R
15,21065,13441,AOTU(R),49,LC10a,LC10a_R,AOTU027,AOTU027_R
16,21065,14751,AOTU(R),3,LC10a,LC10a_R,AOTU008,AOTU008_R
17,21065,15927,AOTU(R),19,LC10a,LC10a_R,AOTU014,AOTU014_R
18,21065,17436,AOTU(R),29,LC10a,LC10a_R,AOTU015,AOTU015_R
19,21065,17461,AOTU(R),21,LC10a,LC10a_R,AOTU015,AOTU015_R
20,21065,17953,AOTU(R),2,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
21,21065,17994,AOTU(R),28,LC10a,LC10a_R,AOTU029,AOTU029_R
22,21065,18026,AOTU(R),21,LC10a,LC10a_R,AOTU016_a,AOTU016_a_R
23,21065,18138,AOTU(R),2,LC10a,LC10a_R,AOTU015,AOTU015_R
24,21065,18146,AOTU(R),15,LC10a,LC10a_R,AOTU026,AOTU026_R
25,21065,18335,AOTU(R),28,LC10a,LC10a_R,AOTU015,AOTU015_R
26,21065,18720,AOTU(R),3,LC10a,LC10a_R,AOTU017,AOTU017_R
27,21065,18864,AOTU(R),1,LC10a,LC10a_R,AOTU028,AOTU028_R
28,21065,19066,AOTU(R),25,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
29,21065,19563,AOTU(R),37,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
30,21065,19929,AOTU(R),4,LC10a,LC10a_R,AOTU050,AOTU050_R
31,21065,20447,AOTU(R),1,LC10a,LC10a_R,AOTU008,AOTU008_R
32,21065,20582,AOTU(R),12,LC10a,LC10a_R,AOTU008,AOTU008_R
33,21065,21241,AOTU(R),1,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
34,21065,21375,AOTU(R),3,LC10a,LC10a_R,AOTU013,AOTU013_R
35,21065,22315,AOTU(R),6,LC10a,LC10a_R,AOTU008,AOTU008_R
36,21065,23509,AOTU(R),2,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
37,21065,23536,AOTU(R),5,LC10a,LC10a_R,AOTU008,AOTU008_R
38,21065,25023,AOTU(R),17,LC10a,LC10a_R,AOTU008,AOTU008_R
39,21065,25860,AOTU(R),2,LC10a,LC10a_R,AOTU059,25860(AOTU)_R
40,21065,26199,AOTU(R),1,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
41,21065,26320,AOTU(R),23,LC10a,LC10a_R,AOTU008,AOTU008_R
42,21065,27273,AOTU(R),1,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
43,21065,28671,AOTU(R),5,LC10a,LC10a_R,AOTU022,AOTU022_R
44,21065,28922,AOTU(R),9,LC10a,LC10a_R,AOTU008,AOTU008_R
45,21065,29534,AOTU(R),7,LC10a,LC10a_R,AOTU008,AOTU008_R
46,21065,29622,AOTU(R),13,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
47,21065,30280,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
48,21065,35728,AOTU(R),1,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
49,21065,36047,AOTU(R),17,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
50,21065,36409,AOTU(R),3,LC10a,LC10a_R,AOTU001,AOTU001_R
51,21065,37829,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
52,21065,38915,AOTU(R),2,LC10a,LC10a_R,AOTU020,AOTU020_R
53,21065,43873,AOTU(R),2,LC10a,LC10a_R,AOTU059,AOTU059_R
54,21065,45806,AOTU(R),3,LC10a,LC10a_R,AOTU003,AOTU003_R
55,21065,50539,AOTU(R),1,LC10a,LC10a_R,AOTU060,AOTU060_R
56,21065,82711,AOTU(R),2,LC10a,LC10a_R,AOTU102m,AOTU102m_R
57,21065,83962,AOTU(R),2,LC10a,LC10a_R,AOTU018,AOTU018_R
58,21065,87708,AOTU(R),8,LC10a,LC10a_R,AOTU003,AOTU003_R
59,21065,141703,AOTU(R),5,LC10a,LC10a_R,AOTU001,AOTU001_R
60,21065,519926,AOTU(R),19,LC10a,LC10a_R,AOTU025,AOTU025_R
61,21065,523317,AOTU(R),56,LC10a,LC10a_R,AOTU041,AOTU041_R
62,21065,524268,AOTU(R),4,LC10a,LC10a_R,AOTU063_a,AOTU063_a_R
63,21065,524646,AOTU(R),24,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
64,21065,555277,AOTU(R),7,LC10a,LC10a_R,AOTU008,AOTU008_R
65,21065,555803,AOTU(R),11,LC10a,LC10a_R,AOTU024,AOTU024_R
66,21065,565505,AOTU(R),34,LC10a,LC10a_R,AOTU008,AOTU008_R
67,21199,10005,AOTU(R),174,LC10a,LC10a_R,AOTU019,AOTU019_R
68,21199,10031,AOTU(R),64,LC10a,LC10a_R,AOTU041,AOTU041_R
69,21199,10526,AOTU(R),3,LC10a,LC10a_R,AOTU035,AOTU035_L
70,21199,10774,AOTU(R),3,LC10a,LC10a_R,AOTU100m,AOTU100m_R
71,21199,10850,AOTU(R),12,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
72,21199,11787,AOTU(R),2,LC10a,LC10a_R,AOTU033,AOTU033_R
73,21199,12051,AOTU(R),24,LC10a,LC10a_R,AOTU101m,AOTU101m_R
74,21199,12084,AOTU(R),88,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
75,21199,12792,AOTU(R),62,LC10a,LC10a_R,AOTU023,AOTU023_R
76,21199,13441,AOTU(R),39,LC10a,LC10a_R,AOTU027,AOTU027_R
77,21199,14751,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
78,21199,15548,AOTU(R),2,LC10a,LC10a_R,AOTU052,AOTU052_R
79,21199,15927,AOTU(R),36,LC10a,LC10a_R,AOTU014,AOTU014_R
80,21199,16340,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
81,21199,17436,AOTU(R),1,LC10a,LC10a_R,AOTU015,AOTU015_R
82,21199,17461,AOTU(R),3,LC10a,LC10a_R,AOTU015,AOTU015_R
83,21199,17953,AOTU(R),20,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
84,21199,17994,AOTU(R),26,LC10a,LC10a_R,AOTU029,AOTU029_R
85,21199,18138,AOTU(R),8,LC10a,LC10a_R,AOTU015,AOTU015_R
86,21199,18335,AOTU(R),14,LC10a,LC10a_R,AOTU015,AOTU015_R
87,21199,18720,AOTU(R),10,LC10a,LC10a_R,AOTU017,AOTU017_R
88,21199,18864,AOTU(R),2,LC10a,LC10a_R,AOTU028,AOTU028_R
89,21199,19066,AOTU(R),62,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
90,21199,19563,AOTU(R),36,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
91,21199,19961,AOTU(R),8,LC10a,LC10a_R,AOTU017,AOTU017_R
92,21199,20205,AOTU(R),9,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
93,21199,20447,AOTU(R),2,LC10a,LC10a_R,AOTU008,AOTU008_R
94,21199,20582,AOTU(R),40,LC10a,LC10a_R,AOTU008,AOTU008_R
95,21199,21241,AOTU(R),33,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
96,21199,21271,AOTU(R),6,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
97,21199,21886,AOTU(R),3,LC10a,LC10a_R,AOTU050,AOTU050_R
98,21199,22434,AOTU(R),9,LC10a,LC10a_R,AOTU002_a,AOTU002_a_R
99,21199,23509,AOTU(R),1,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
100,21199,23536,AOTU(R),7,LC10a,LC10a_R,AOTU008,AOTU008_R
101,21199,25023,AOTU(R),35,LC10a,LC10a_R,AOTU008,AOTU008_R
102,21199,26199,AOTU(R),18,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
103,21199,26320,AOTU(R),33,LC10a,LC10a_R,AOTU008,AOTU008_R
104,21199,27273,AOTU(R),14,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
105,21199,28922,AOTU(R),1,LC10a,LC10a_R,AOTU008,AOTU008_R
106,21199,29534,AOTU(R),3,LC10a,LC10a_R,AOTU008,AOTU008_R
107,21199,29622,AOTU(R),26,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
108,21199,30280,AOTU(R),6,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
109,21199,30771,AOTU(R),2,LC10a,LC10a_R,AOTU020,AOTU020_R
110,21199,31100,AOTU(R),1,LC10a,LC10a_R,AOTU032,AOTU032_R
111,21199,33122,AOTU(R),2,LC10a,LC10a_R,AOTU007_b,AOTU007_b_R
112,21199,35228,AOTU(R),5,LC10a,LC10a_R,AOTU001,AOTU001_R
113,21199,36047,AOTU(R),30,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
114,21199,38915,AOTU(R),3,LC10a,LC10a_R,AOTU020,AOTU020_R
115,21199,39049,AOTU(R),2,LC10a,LC10a_R,AOTU051,37919_R
116,21199,46817,AOTU(R),2,LC10a,LC10a_R,AOTU061,AOTU061_R
117,21199,71967,AOTU(R),1,LC10a,LC10a_R,AOTU001,AOTU001_R
118,21199,83962,AOTU(R),4,LC10a,LC10a_R,AOTU018,AOTU018_R
119,21199,122713,AOTU(R),1,LC10a,LC10a_R,AOTU018,AOTU018_R
120,21199,141703,AOTU(R),2,LC10a,LC10a_R,AOTU001,AOTU001_R
121,21199,523317,AOTU(R),56,LC10a,LC10a_R,AOTU041,AOTU041_R
122,21199,524268,AOTU(R),4,LC10a,LC10a_R,AOTU063_a,AOTU063_a_R
123,21199,524646,AOTU(R),16,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
124,21199,531808,AOTU(R),1,LC10a,LC10a_R,AOTU032,AOTU032_R
125,21199,555277,AOTU(R),2,LC10a,LC10a_R,AOTU008,AOTU008_R
126,21199,555803,AOTU(R),6,LC10a,LC10a_R,AOTU024,AOTU024_R
127,21199,565505,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
128,21238,10005,AOTU(R),106,LC10a,LC10a_R,AOTU019,AOTU019_R
129,21238,10031,AOTU(R),40,LC10a,LC10a_R,AOTU041,AOTU041_R
130,21238,10212,AOTU(R),9,LC10a,LC10a_R,AOTU042,AOTU042_L
131,21238,10406,AOTU(R),3,LC10a,LC10a_R,AOTU012,AOTU012_R
132,21238,10410,AOTU(R),2,LC10a,LC10a_R,AOTU035,AOTU035_R
133,21238,10850,AOTU(R),30,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
134,21238,10875,AOTU(R),18,LC10a,LC10a_R,AOTU042,AOTU042_L
135,21238,11787,AOTU(R),1,LC10a,LC10a_R,AOTU033,AOTU033_R
136,21238,12051,AOTU(R),33,LC10a,LC10a_R,AOTU101m,AOTU101m_R
137,21238,12084,AOTU(R),43,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
138,21238,12792,AOTU(R),87,LC10a,LC10a_R,AOTU023,AOTU023_R
139,21238,13441,AOTU(R),36,LC10a,LC10a_R,AOTU027,AOTU027_R
140,21238,14751,AOTU(R),12,LC10a,LC10a_R,AOTU008,AOTU008_R
141,21238,15927,AOTU(R),25,LC10a,LC10a_R,AOTU014,AOTU014_R
142,21238,16340,AOTU(R),1,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
143,21238,17436,AOTU(R),34,LC10a,LC10a_R,AOTU015,AOTU015_R
144,21238,17461,AOTU(R),38,LC10a,LC10a_R,AOTU015,AOTU015_R
145,21238,17827,AOTU(R),1,LC10a,LC10a_R,AOTU052,AOTU052_R
146,21238,17994,AOTU(R),21,LC10a,LC10a_R,AOTU029,AOTU029_R
147,21238,18026,AOTU(R),30,LC10a,LC10a_R,AOTU016_a,AOTU016_a_R
148,21238,18146,AOTU(R),10,LC10a,LC10a_R,AOTU026,AOTU026_R
149,21238,18335,AOTU(R),30,LC10a,LC10a_R,AOTU015,AOTU015_R
150,21238,18864,AOTU(R),3,LC10a,LC10a_R,AOTU028,AOTU028_R
151,21238,19066,AOTU(R),2,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
152,21238,19563,AOTU(R),29,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
153,21238,20582,AOTU(R),8,LC10a,LC10a_R,AOTU008,AOTU008_R
154,21238,22315,AOTU(R),5,LC10a,LC10a_R,AOTU008,AOTU008_R
155,21238,23536,AOTU(R),4,LC10a,LC10a_R,AOTU008,AOTU008_R
156,21238,25023,AOTU(R),11,LC10a,LC10a_R,AOTU008,AOTU008_R
157,21238,25860,AOTU(R),4,LC10a,LC10a_R,AOTU059,25860(AOTU)_R
158,21238,26320,AOTU(R),20,LC10a,LC10a_R,AOTU008,AOTU008_R
159,21238,27273,AOTU(R),1,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
160,21238,28922,AOTU(R),14,LC10a,LC10a_R,AOTU008,AOTU008_R
161,21238,29534,AOTU(R),20,LC10a,LC10a_R,AOTU008,AOTU008_R
162,21238,29622,AOTU(R),11,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
163,21238,29715,AOTU(R),2,LC10a,LC10a_R,AOTU062,AOTU062_R
164,21238,33122,AOTU(R),1,LC10a,LC10a_R,AOTU007_b,AOTU007_b_R
165,21238,36047,AOTU(R),22,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
166,21238,37829,AOTU(R),1,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
167,21238,38222,AOTU(R),1,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
168,21238,38915,AOTU(R),1,LC10a,LC10a_R,AOTU020,AOTU020_R
169,21238,39049,AOTU(R),1,LC10a,LC10a_R,AOTU051,37919_R
170,21238,44511,AOTU(R),1,LC10a,LC10a_R,AOTU061,AOTU061_R
171,21238,45806,AOTU(R),23,LC10a,LC10a_R,AOTU003,AOTU003_R
172,21238,50539,AOTU(R),3,LC10a,LC10a_R,AOTU060,AOTU060_R
173,21238,83962,AOTU(R),1,LC10a,LC10a_R,AOTU018,AOTU018_R
174,21238,87708,AOTU(R),11,LC10a,LC10a_R,AOTU003,AOTU003_R
175,21238,97375,AOTU(R),1,LC10a,LC10a_R,AOTU004,AOTU004_R
176,21238,141703,AOTU(R),2,LC10a,LC10a_R,AOTU001,AOTU001_R
177,21238,519926,AOTU(R),40,LC10a,LC10a_R,AOTU025,AOTU025_R
178,21238,523317,AOTU(R),30,LC10a,LC10a_R,AOTU041,AOTU041_R
179,21238,524268,AOTU(R),14,LC10a,LC10a_R,AOTU063_a,AOTU063_a_R
180,21238,524646,AOTU(R),19,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
181,21238,555277,AOTU(R),1,LC10a,LC10a_R,AOTU008,AOTU008_R
182,21238,555803,AOTU(R),13,LC10a,LC10a_R,AOTU024,AOTU024_R
183,21238,565505,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
184,21426,10005,AOTU(R),77,LC10a,LC10a_R,AOTU019,AOTU019_R
185,21426,10031,AOTU(R),48,LC10a,LC10a_R,AOTU041,AOTU041_R
186,21426,10212,AOTU(R),8,LC10a,LC10a_R,AOTU042,AOTU042_L
187,21426,10406,AOTU(R),33,LC10a,LC10a_R,AOTU012,AOTU012_R
188,21426,10774,AOTU(R),2,LC10a,LC10a_R,AOTU100m,AOTU100m_R
189,21426,10850,AOTU(R),33,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
190,21426,10875,AOTU(R),20,LC10a,LC10a_R,AOTU042,AOTU042_L
191,21426,12051,AOTU(R),31,LC10a,LC10a_R,AOTU101m,AOTU101m_R
192,21426,12084,AOTU(R),20,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
193,21426,12792,AOTU(R),1,LC10a,LC10a_R,AOTU023,AOTU023_R
194,21426,13441,AOTU(R),15,LC10a,LC10a_R,AOTU027,AOTU027_R
195,21426,14365,AOTU(R),12,LC10a,LC10a_R,AOTU005,AOTU005_R
196,21426,14751,AOTU(R),1,LC10a,LC10a_R,AOTU008,AOTU008_R
197,21426,15927,AOTU(R),70,LC10a,LC10a_R,AOTU014,AOTU014_R
198,21426,17436,AOTU(R),25,LC10a,LC10a_R,AOTU015,AOTU015_R
199,21426,17461,AOTU(R),11,LC10a,LC10a_R,AOTU015,AOTU015_R
200,21426,17994,AOTU(R),12,LC10a,LC10a_R,AOTU029,AOTU029_R
201,21426,18026,AOTU(R),65,LC10a,LC10a_R,AOTU016_a,AOTU016_a_R
202,21426,18146,AOTU(R),32,LC10a,LC10a_R,AOTU026,AOTU026_R
203,21426,18335,AOTU(R),24,LC10a,LC10a_R,AOTU015,AOTU015_R
204,21426,19563,AOTU(R),2,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
205,21426,20447,AOTU(R),9,LC10a,LC10a_R,AOTU008,AOTU008_R
206,21426,20582,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
207,21426,21375,AOTU(R),1,LC10a,LC10a_R,AOTU013,AOTU013_R
208,21426,22315,AOTU(R),3,LC10a,LC10a_R,AOTU008,AOTU008_R
209,21426,23509,AOTU(R),5,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
210,21426,23536,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
211,21426,26320,AOTU(R),2,LC10a,LC10a_R,AOTU008,AOTU008_R
212,21426,28922,AOTU(R),18,LC10a,LC10a_R,AOTU008,AOTU008_R
213,21426,29534,AOTU(R),9,LC10a,LC10a_R,AOTU008,AOTU008_R
214,21426,30771,AOTU(R),3,LC10a,LC10a_R,AOTU020,AOTU020_R
215,21426,34357,AOTU(R),8,LC10a,LC10a_R,AOTU008,AOTU008_R
216,21426,35728,AOTU(R),4,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
217,21426,36047,AOTU(R),1,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
218,21426,36979,AOTU(R),9,LC10a,LC10a_R,AOTU007_a,AOTU007_a_R
219,21426,37829,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
220,21426,38222,AOTU(R),2,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
221,21426,41631,AOTU(R),5,LC10a,LC10a_R,AOTU007_a,AOTU007_a_R
222,21426,43873,AOTU(R),5,LC10a,LC10a_R,AOTU059,AOTU059_R
223,21426,45806,AOTU(R),8,LC10a,LC10a_R,AOTU003,AOTU003_R
224,21426,69478,AOTU(R),4,LC10a,LC10a_R,AOTU003,AOTU003_R
225,21426,82711,AOTU(R),5,LC10a,LC10a_R,AOTU102m,AOTU102m_R
226,21426,87708,AOTU(R),21,LC10a,LC10a_R,AOTU003,AOTU003_R
227,21426,108026,AOTU(R),2,LC10a,LC10a_R,AOTU004,AOTU004_R
228,21426,141703,AOTU(R),5,LC10a,LC10a_R,AOTU001,AOTU001_R
229,21426,519926,AOTU(R),134,LC10a,LC10a_R,AOTU025,AOTU025_R
230,21426,523317,AOTU(R),45,LC10a,LC10a_R,AOTU041,AOTU041_R
231,21426,524268,AOTU(R),1,LC10a,LC10a_R,AOTU063_a,AOTU063_a_R
232,21426,524646,AOTU(R),8,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
233,21426,555277,AOTU(R),22,LC10a,LC10a_R,AOTU008,AOTU008_R
234,21426,555803,AOTU(R),2,LC10a,LC10a_R,AOTU024,AOTU024_R
235,21426,565505,AOTU(R),5,LC10a,LC10a_R,AOTU008,AOTU008_R
236,21632,10005,AOTU(R),136,LC10a,LC10a_R,AOTU019,AOTU019_R
237,21632,10031,AOTU(R),67,LC10a,LC10a_R,AOTU041,AOTU041_R
238,21632,10148,AOTU(R),1,LC10a,LC10a_R,AOTU041,AOTU041_L
239,21632,10212,AOTU(R),11,LC10a,LC10a_R,AOTU042,AOTU042_L
240,21632,10406,AOTU(R),17,LC10a,LC10a_R,AOTU012,AOTU012_R
241,21632,10850,AOTU(R),60,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
242,21632,10875,AOTU(R),20,LC10a,LC10a_R,AOTU042,AOTU042_L
243,21632,11787,AOTU(R),2,LC10a,LC10a_R,AOTU033,AOTU033_R
244,21632,12051,AOTU(R),20,LC10a,LC10a_R,AOTU101m,AOTU101m_R
245,21632,12084,AOTU(R),24,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
246,21632,12792,AOTU(R),13,LC10a,LC10a_R,AOTU023,AOTU023_R
247,21632,13441,AOTU(R),39,LC10a,LC10a_R,AOTU027,AOTU027_R
248,21632,14751,AOTU(R),10,LC10a,LC10a_R,AOTU008,AOTU008_R
249,21632,15927,AOTU(R),59,LC10a,LC10a_R,AOTU014,AOTU014_R
250,21632,17436,AOTU(R),25,LC10a,LC10a_R,AOTU015,AOTU015_R
251,21632,17461,AOTU(R),16,LC10a,LC10a_R,AOTU015,AOTU015_R
252,21632,17994,AOTU(R),4,LC10a,LC10a_R,AOTU029,AOTU029_R
253,21632,18026,AOTU(R),47,LC10a,LC10a_R,AOTU016_a,AOTU016_a_R
254,21632,18146,AOTU(R),21,LC10a,LC10a_R,AOTU026,AOTU026_R
255,21632,18335,AOTU(R),34,LC10a,LC10a_R,AOTU015,AOTU015_R
256,21632,18864,AOTU(R),1,LC10a,LC10a_R,AOTU028,AOTU028_R
257,21632,19066,AOTU(R),4,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
258,21632,19563,AOTU(R),24,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
259,21632,20447,AOTU(R),17,LC10a,LC10a_R,AOTU008,AOTU008_R
260,21632,20582,AOTU(R),23,LC10a,LC10a_R,AOTU008,AOTU008_R
261,21632,22315,AOTU(R),6,LC10a,LC10a_R,AOTU008,AOTU008_R
262,21632,23509,AOTU(R),1,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
263,21632,23536,AOTU(R),14,LC10a,LC10a_R,AOTU008,AOTU008_R
264,21632,25023,AOTU(R),12,LC10a,LC10a_R,AOTU008,AOTU008_R
265,21632,26320,AOTU(R),25,LC10a,LC10a_R,AOTU008,AOTU008_R
266,21632,27273,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
267,21632,28671,AOTU(R),5,LC10a,LC10a_R,AOTU022,AOTU022_R
268,21632,28922,AOTU(R),23,LC10a,LC10a_R,AOTU008,AOTU008_R
269,21632,29534,AOTU(R),12,LC10a,LC10a_R,AOTU008,AOTU008_R
270,21632,29622,AOTU(R),6,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
271,21632,29715,AOTU(R),3,LC10a,LC10a_R,AOTU062,AOTU062_R
272,21632,33122,AOTU(R),3,LC10a,LC10a_R,AOTU007_b,AOTU007_b_R
273,21632,34101,AOTU(R),1,LC10a,LC10a_R,AOTU047,AOTU047_R
274,21632,35728,AOTU(R),3,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
275,21632,36047,AOTU(R),23,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
276,21632,36979,AOTU(R),2,LC10a,LC10a_R,AOTU007_a,AOTU007_a_R
277,21632,38222,AOTU(R),4,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
278,21632,45806,AOTU(R),2,LC10a,LC10a_R,AOTU003,AOTU003_R
279,21632,82711,AOTU(R),5,LC10a,LC10a_R,AOTU102m,AOTU102m_R
280,21632,87708,AOTU(R),22,LC10a,LC10a_R,AOTU003,AOTU003_R
281,21632,151869,AOTU(R),1,LC10a,LC10a_R,AOTU053,AOTU053_R
282,21632,519926,AOTU(R),42,LC10a,LC10a_R,AOTU025,AOTU025_R
283,21632,523317,AOTU(R),56,LC10a,LC10a_R,AOTU041,AOTU041_R
284,21632,524646,AOTU(R),34,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
285,21632,555277,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
286,21632,555803,AOTU(R),15,LC10a,LC10a_R,AOTU024,AOTU024_R
287,21632,565505,AOTU(R),11,LC10a,LC10a_R,AOTU008,AOTU008_R
288,21983,10005,AOTU(R),137,LC10a,LC10a_R,AOTU019,AOTU019_R
289,21983,10031,AOTU(R),69,LC10a,LC10a_R,AOTU041,AOTU041_R
290,21983,10406,AOTU(R),1,LC10a,LC10a_R,AOTU012,AOTU012_R
291,21983,10502,AOTU(R),3,LC10a,LC10a_R,AOTU041,AOTU041_L
292,21983,10774,AOTU(R),5,LC10a,LC10a_R,AOTU100m,AOTU100m_R
293,21983,10850,AOTU(R),1,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
294,21983,11787,AOTU(R),2,LC10a,LC10a_R,AOTU033,AOTU033_R
295,21983,12051,AOTU(R),13,LC10a,LC10a_R,AOTU101m,AOTU101m_R
296,21983,12084,AOTU(R),64,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
297,21983,12792,AOTU(R),55,LC10a,LC10a_R,AOTU023,AOTU023_R
298,21983,13441,AOTU(R),24,LC10a,LC10a_R,AOTU027,AOTU027_R
299,21983,14411,AOTU(R),1,LC10a,LC10a_R,AOTU009,AOTU009_R
300,21983,14751,AOTU(R),34,LC10a,LC10a_R,AOTU008,AOTU008_R
301,21983,15606,AOTU(R),2,LC10a,LC10a_R,AOTU050,AOTU050_R
302,21983,15927,AOTU(R),46,LC10a,LC10a_R,AOTU014,AOTU014_R
303,21983,16340,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
304,21983,17953,AOTU(R),36,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
305,21983,17994,AOTU(R),19,LC10a,LC10a_R,AOTU029,AOTU029_R
306,21983,18138,AOTU(R),10,LC10a,LC10a_R,AOTU015,AOTU015_R
307,21983,18335,AOTU(R),1,LC10a,LC10a_R,AOTU015,AOTU015_R
308,21983,18720,AOTU(R),8,LC10a,LC10a_R,AOTU017,AOTU017_R
309,21983,19066,AOTU(R),41,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
310,21983,19563,AOTU(R),17,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
311,21983,19929,AOTU(R),9,LC10a,LC10a_R,AOTU050,AOTU050_R
312,21983,19961,AOTU(R),21,LC10a,LC10a_R,AOTU017,AOTU017_R
313,21983,20205,AOTU(R),14,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
314,21983,20447,AOTU(R),3,LC10a,LC10a_R,AOTU008,AOTU008_R
315,21983,20582,AOTU(R),21,LC10a,LC10a_R,AOTU008,AOTU008_R
